dim,dim_r^2,dim_ci,max_dist,mean_dist,usage,length,n_seq_from_dim_log10,n_seq_from_dim_log20,n_seq_from_dim_log_alpha,n_seq_from_dim_log10_ci,n_seq_from_dim_log20_ci,n_seq_from_dim_log_alpha_ci
35.58922990481805,0.9940637910093034,1.8081250493772136,1.0,0.8571247647647645,7,50,60.46503408570429,46.474742540310096,71.5479520987698,3.071950222980469,2.361167869471524,3.6350223021800465
42.8556671745096,0.989878350795936,2.849084937319391,1.0,0.8750723923923924,8,50,72.81049304529955,55.96373126519707,80.62374081659384,4.8405098483112114,3.7205213288267465,5.359941886227993
41.96717076580679,0.994781826860962,1.998330981285541,1.0,0.8749008608608608,8,50,71.3009642979532,54.803474582125006,78.95222549797718,3.395104395939496,2.609551207316172,3.759430892649
41.82459174565282,0.9888075758011484,2.9255013794047886,1.0,0.8750168968968967,8,50,71.05872681946398,54.617285578568946,78.68399366950118,4.970339091252383,3.820310913520305,5.503703022782737
42.10166864325302,0.9949502466186038,1.9719510020132271,1.0,0.8750072872872872,8,50,71.5294721573812,54.9791107013456,79.20525439068933,3.350285602440829,2.5751025061732027,3.709802622881608
39.7382132818917,0.998379185532587,1.0526636781806935,1.0,0.875126966966967,8,50,67.51403239184118,51.89275621380687,74.75892033386422,1.7884440138830229,1.3746370336145013,1.9803608052837125
44.0787053524554,0.9959227760427712,1.8542175620469,1.0,0.8888797197197201,9,50,74.88839822378725,57.56085445637087,78.47941952176151,3.150260019430744,2.42135848514623,3.301320144793918
43.854931029071736,0.9975511711989126,1.42854018467583,1.0,0.8888545745745746,9,50,74.5082123606178,57.26863531889017,78.08100312403383,2.427046923752872,1.8654811432800424,2.5434277971738117
43.22171626368728,0.9991406113190836,0.8333854716948902,1.0,0.8888422422422424,9,50,73.43239946792696,56.441742091004365,76.95360324187709,1.4158969184590426,1.0882892194475802,1.4837914937272787
42.609112336790275,0.9986193100907892,1.041628827755306,1.0,0.8887953553553553,9,50,72.39160377159048,55.64176384315059,75.86289968796812,1.7696961340079544,1.36022700468546,1.8545559608822688
49.45026155944353,0.9917657041011904,2.9623726750803314,1.0,0.8888715115115117,9,50,84.01451109606504,64.57538363916674,88.04314444703228,5.032982316626134,3.8684598613405137,5.274322058428643
44.41063170499477,0.978246209209873,4.354043323932746,1.0,0.9000319919919918,10,50,75.4523311404003,57.994305582396024,75.4523311404003,7.397389004941232,5.68579435493028,7.397389004941232
44.34462092867492,0.9849898211785716,3.5989881525721463,1.0,0.9000754354354356,10,50,75.34018081146993,57.90810439617884,75.34018081146993,6.114572917180779,4.699793961368434,6.114572917180779
50.1005284504191,0.9882989250907378,3.584044831911928,1.0,0.9000305105105105,10,50,85.11929503864536,65.42454464718524,85.11929503864536,6.089184663613894,4.680279996547101,6.089184663613894
44.88427944872442,0.9905447404009932,2.8830776967796687,1.0,0.9000307107107108,10,50,76.2570444496184,58.612825764021366,76.2570444496184,4.898262526998833,3.764911295914436,4.898262526998833
41.45249354837509,0.9903968714731975,2.6835816256852167,1.0,0.8999155555555559,10,50,70.42654314362161,54.13137543203175,70.42654314362161,4.559324686226473,3.504396287112212,4.559324686226473
47.1405533326292,0.985776061195726,3.722870145749515,1.0,0.9091109109109108,11,50,80.09038609993937,61.55921567286018,76.90699890768941,6.325044707666489,4.861567165051025,6.073640421917776
49.720179740883104,0.985199818907266,4.006512033019402,1.0,0.9092352752752754,11,50,84.4730939899558,64.92786044248344,81.11550541294736,6.806943766111285,5.231965280429494,6.536385230204555
47.24343688297681,0.9850330908987736,3.828640094891794,1.0,0.9091604004004006,11,50,80.26518216591954,61.693567737426505,77.07484727888631,6.504744678619367,4.999688477819966,6.246197780456909
47.579819075970605,0.9915750330003162,2.88341071097278,1.0,0.9090894094094094,11,50,80.83668542180877,62.1328375911531,77.62363474785379,4.898828308123948,3.7653461676137825,4.704112462034088
50.5055760614234,0.9732052404276764,5.509655570011787,1.0,0.9090741141141144,11,50,85.80745878006964,65.95348229175744,82.39683262902157,9.360739547672894,7.194868357278447,8.988674187058132
48.56847034916387,0.9741008045173892,5.206645627636771,1.0,0.9167068668668672,12,50,82.51637427971274,63.42388304245089,76.46201653514579,8.845934744562157,6.799178169637535,8.196894429883173
54.070893745612,0.9922788573646388,3.135810971978783,1.0,0.91669997997998,12,50,91.86482658143484,70.6093071547913,85.12455800902677,5.327648780659729,4.0949469254479105,4.936750708161043
50.29995628997966,0.9913854037563786,3.0826642049484088,1.0,0.9167701301301306,12,50,85.4581169560883,65.68497055479087,79.18791886818703,5.237354017647688,4.025544403359279,4.8530810156578275
48.36117422631536,0.9836387889119078,4.100616418863124,1.0,0.916593153153153,12,50,82.16418438497796,63.153182216252766,76.13566737366376,6.966824294936232,5.354852938175887,6.455657305435404
50.09187864709181,0.9882991725642056,3.583387707432833,1.0,0.9166413213213214,12,50,85.10459928224888,65.41324916864481,78.86033934886704,6.088068228834796,4.679421880452301,5.641376970857893
50.62752230841841,0.9871787545385384,3.7932921252211327,1.0,0.9232042842842846,13,50,86.01464179585551,66.11272767155371,77.21635181693036,6.444689538434734,4.953528788662312,5.785473314319432
51.55055888942464,0.9844424777827064,4.260600647405697,1.0,0.9231177977977976,13,50,87.58285325988996,67.31808916918322,78.62415362371603,7.238632700396901,5.563770800459264,6.4982053938439535
49.84764452164168,0.9799080220022656,4.692731864951916,1.0,0.9230246246246246,13,50,84.68965282907389,65.09431228436243,76.02689369588882,7.972810676945129,6.128075988652515,7.157285566123663
50.69104100409499,0.9604960663440292,6.758743965889268,1.0,0.9230643843843844,13,50,86.12255815452457,66.19567453598323,77.31322959661779,11.482903265032933,8.826009625683247,10.308336811969191
50.614283387332094,0.9837800454536154,4.2727876783241845,1.0,0.9230494894894894,13,50,85.99214926604009,66.09543942309644,77.19616000935878,7.259338100369328,5.579685421983312,6.5167928740147785
51.42855284705289,0.9824697814945051,4.516487122373712,1.0,0.9285515115115116,14,50,87.37556865355262,67.15876570467574,76.23543437871395,7.673376145882838,5.897924084345747,6.695042706412819
49.77762902178759,0.9780032722624712,4.9080107004275995,1.0,0.9285815415415412,14,50,84.5706985949832,65.00288146840343,73.78817720389961,8.338562960986705,6.40920116275345,7.275420111377207
49.10869226007745,0.9837892122294136,4.144496810314856,1.0,0.9284824824824826,14,50,83.43419510204,64.12934012290725,72.79657464505402,7.0413757637912475,5.412154821378794,6.143620559481743
48.506850733385754,0.980910128831136,4.448897264514555,1.0,0.928696136136136,14,50,82.41168440082701,63.34341612067766,71.90443112410098,7.558543004782795,5.809660830244955,6.594850461283688
49.78167463205316,0.9807185765824724,4.589118323342081,1.0,0.928617897897898,14,50,84.57757196547364,65.00816449071141,73.79417423937599,7.796774377706999,5.99277065378336,6.802708017776691
58.36384249597807,0.984661559229645,4.789094427967147,1.0,0.9333872272272272,15,50,99.15841773845858,76.21532022238506,84.31183972753595,8.136527781048946,6.2539125217451,6.918279273312519
52.96758281436101,0.9783365396828588,5.181939516210723,1.0,0.9332794394394396,15,50,89.99033440378335,69.16853162778675,76.51645542884084,8.803959802325519,6.766915314533093,7.485779470374161
52.00312249924283,0.975806665968367,5.38341425775662,1.0,0.9333210010010012,15,50,88.3517452580251,67.90907631067702,75.12320542962401,9.14625934484335,7.030014200537745,7.776827924209855
55.414475932141265,0.9679579752695636,6.628532091281872,1.0,0.9333859059059062,15,50,94.14753241470824,72.36384459119255,80.05121344945809,11.261677195866602,8.65597044910498,9.575513047268917
53.53508195558515,0.980240805183938,4.9971123439864265,1.0,0.9333475875875878,15,50,90.95449842220962,69.90960909843662,77.33625917366285,8.489943980730192,6.525555912642387,7.218779933410118
55.85129546383816,0.9795225539395604,5.309166367813912,1.0,0.9374933733733736,16,50,94.8896756963694,72.93427208643442,78.80416990263001,9.020114406945448,6.933056452969809,7.4910428668825855
55.38481648004014,0.9803870298190596,5.150223010870931,1.0,0.937481881881882,16,50,94.0971418952434,72.32511334008167,78.14598482760293,8.75007441111085,6.725497828853089,7.266779504656031
56.02607928800408,0.9860834569841064,4.375840531910331,1.0,0.9375209609609608,16,50,95.18662817087043,73.16251622799203,79.05078359460283,7.434421807473422,5.714258573784274,6.174153667872312
59.96738314603503,0.9724153615958884,6.640262501730746,1.0,0.9375413813813812,16,50,101.88278520363885,78.30932841148133,84.61182163833557,11.281606811357788,8.671288785774854,9.369171655530517
54.722376154837995,0.9800564333583378,5.132195929952881,1.0,0.9374671871871872,16,50,92.97167565306236,71.4600554659881,77.21130534516581,8.719446941365344,6.701956888330903,7.241343941600304
56.040536005622506,0.9805297105346248,5.191830605793213,1.0,0.9411563563563564,17,50,95.21118970046528,73.18139475475675,77.37922968294816,8.820764466836371,6.779831745796676,7.168736802951469
58.17182626270165,0.980213022881769,5.433811874424589,1.0,0.941208088088088,17,50,98.83218791777637,75.96457287469171,80.32205660928254,9.231883383852256,7.0958267023972486,7.502857878497924
62.90340559246919,0.9735054796791284,6.8225291130128625,1.0,0.9411292492492496,17,50,106.87099927218772,82.143378421991,86.85529111803955,11.591272316718078,8.909304439827666,9.42036041913405
53.55699945110809,0.9814383973022286,4.842335316723944,1.0,0.9411044644644646,17,50,90.99173558967328,69.9382303966294,73.95003076417822,8.226982454050937,6.32343795413594,6.686163327150202
57.66010167629892,0.9757245177510956,5.979407287851047,1.0,0.9411969969969972,17,50,97.96278319499686,75.29632946318159,79.61548138484686,10.158833625767116,7.808300853649842,8.256201008643098
61.67695361987941,0.9764208896852918,6.3013049712270615,1.0,0.9444875675675676,18,50,104.78729415899896,80.5417972746437,83.47772593838116,10.705728134288217,8.228655888002447,8.528608800689982
63.69302755174442,0.9773488175273444,6.374923018557433,1.0,0.9444336336336334,18,50,108.21254329576138,83.17451838651503,86.20641562355875,10.830802988480308,8.324791145920354,8.628248403790982
57.4299886442398,0.9612780220626498,7.578013923693985,1.0,0.9444714714714716,18,50,97.5718280559216,74.9958328256112,77.72959868016201,12.87481834879678,9.8958658844957,10.256592330712454
55.17994816595837,0.962804745251496,7.130473239807723,1.0,0.944475955955956,18,50,93.74907677477958,72.057582905254,74.68424297803308,12.114460151153994,9.311438007984876,9.650860750874967
54.48521697656937,0.966394275628226,6.6799090485399315,1.0,0.9443095095095092,18,50,92.56874932293098,71.15035751015755,73.7439471880353,11.348965105162096,8.723061837917232,9.041036953349108
59.19742388447271,0.9790771968102716,5.6894028146414986,1.0,0.947393953953954,19,50,100.57464751368374,77.30386528279497,78.65052926438936,9.666124724660824,7.429594057689433,7.559020531757151
59.22075260301466,0.9801102472764016,5.546430274206354,1.0,0.9473273673673672,19,50,100.61428230672612,77.33432944824425,78.68152412767877,9.423218667017794,7.242891169629529,7.369065205365863
57.08702995077488,0.9659885511340316,7.042493162695775,1.0,0.9473837037037036,19,50,96.98915152299844,74.54797494772592,75.84663022706609,11.964984639161624,9.19654787286844,9.356755382934006
53.85023249881598,0.968064078467605,6.430395201707523,1.0,0.9472729129129128,19,50,91.489929742009,70.32115327619104,71.54617564622124,10.925048563727346,8.397230348368518,8.54351343025493
65.18539958047946,0.977853537637995,6.4495292419382615,1.0,0.9473334534534535,19,50,110.7480386078923,85.12335532385015,86.60623792212306,10.957556724141128,8.42221682871265,8.568935184992949
67.8840080604194,0.9499540645117098,10.24384475241576,1.0,0.9499892692692689,20,50,115.33289346875708,88.64737465941121,88.64737465941121,17.40398496342931,13.377082020731718,13.377082020731718
63.86509249290625,0.9806695530442642,5.89502370575773,1.0,0.949975815815816,20,50,108.50487646959316,83.3992120329383,83.3992120329383,10.015468450932143,7.698107256797522,7.698107256797522
61.33528986274051,0.9593986366364968,8.295519538036746,1.0,0.9499362162162164,20,50,104.20681768405122,80.09563040925065,80.09563040925065,14.09383886550782,10.832831612245052,10.832831612245052
56.635289285557526,0.9702735052886716,6.517398793695188,1.0,0.9499609609609608,20,50,96.22165768305534,73.95806246107998,73.95806246107998,11.072865056783876,8.510845325386088,8.510845325386088
62.324619917417714,0.945531426473195,9.834608226616854,1.0,0.9499912312312312,20,50,105.88765977133588,81.38756225777567,81.38756225777567,16.708704381418283,12.84267421743108,12.84267421743108
19.35468223367504,0.981887623609399,1.728244877134368,0.73,0.5000513313313314,2,100,38.70936446735008,29.75286088434474,128.5897253593248,3.456489754268736,2.6567333311210204,11.482210424395628
18.881300686128487,0.984174132273405,1.5741354870047637,0.73,0.4999223623623624,2,100,37.762601372256974,29.025158142479885,125.4446464345325,3.148270974009527,2.4198296615004677,10.458329798880648
19.59286522165048,0.9766441857681056,1.9920015916979823,0.74,0.5000242642642644,2,100,39.18573044330096,30.119006151970005,130.17217887828448,3.9840031833959646,3.0621916455990137,13.234572105043744
19.154995273024543,0.9882922180615072,1.37068948826015,0.71,0.5000822222222223,2,100,38.309990546049086,29.44589338733698,127.2630339097897,2.7413789765203003,2.1070836073393036,9.106663840836347
19.741400407685873,0.9836318864446426,1.6742618479628737,0.76,0.4999209409409409,2,100,39.482800815371746,30.34734091216835,131.15902529342506,3.348523695925747,2.5737482664393347,11.123554941891806
29.52625003623019,0.9872097404481917,2.2095593149270667,0.87,0.6666987787787786,3,100,59.05250007246038,45.389038123077945,123.76832825684384,4.419118629854133,3.3966308575374806,9.262045205784498
30.479910841902765,0.9915296891960544,1.8521361676680208,0.86,0.6666285485485485,3,100,60.95982168380553,46.85504706806906,127.76588986718504,3.704272335336041,2.8471844213288597,7.763796516490394
29.43299677283308,0.9878529035236028,2.1457888848151696,0.87,0.6667027827827826,3,100,58.86599354566616,45.245685143196006,123.3774286166595,4.291577769630339,3.2986001736571264,8.994731899235763
27.546880429270495,0.986184604349064,2.1435685998668275,0.86,0.6666839839839839,3,100,55.09376085854099,42.3462649148407,115.4711937763324,4.287137199733655,3.295187054888548,8.98542489424959
32.33512168360496,0.98589071624039,2.5431677256331486,0.87,0.666632172172172,3,100,64.67024336720992,49.70695801229812,135.54257482242662,5.086335451266297,3.909468243021164,10.660467126443208
39.715858441026896,0.9684249473388872,4.71482328763463,0.93,0.7500570370370372,4,100,79.43171688205379,61.052948161672305,131.93322596781664,9.42964657526926,7.247831799955415,15.662303941622676
36.02462063620136,0.9821238354127686,3.1953311356122893,0.94,0.7500518918918918,4,100,72.04924127240272,55.37861656727781,119.67119939905636,6.390662271224579,4.912002254001147,10.614660271858805
36.78600329901212,0.9897430485197012,2.4620276974560595,0.93,0.7500162562562563,4,100,73.57200659802425,56.54904717279538,122.20045785760756,4.924055394912119,3.784736256137681,8.178678978570128
36.97777541416632,0.98831626127742,2.6432980559606087,0.93,0.7500016216216219,4,100,73.95555082833265,56.84384762442729,122.83751103475429,5.2865961119212175,4.063392949847556,8.780846075256694
37.00042903989564,0.970317377083714,4.254645706731567,0.92,0.7499813413413414,4,100,74.00085807979129,56.87867176500025,122.91276475051556,8.509291413463133,6.540426770960352,14.133627106983488
47.930410549592615,0.9511209338019396,7.143600144604177,0.97,0.7999929729729727,5,100,95.86082109918524,73.68071560122841,137.1458295842716,14.287200289208354,10.98145341523573,20.44036253426979
47.89554369593103,0.988180802861402,3.443763335540594,0.97,0.7999493893893896,5,100,95.79108739186206,73.62711675450268,137.0460632038968,6.887526671081188,5.293903056836238,9.853822951421128
48.051600134596384,0.9866844108810912,3.669959928586299,0.97,0.8000341741741741,5,100,96.10320026919275,73.86701351197246,137.49259578096667,7.339919857172598,5.641622315884167,10.501051277794245
43.72589914588558,0.9926666100300714,2.470881059494277,0.95,0.8000743143143145,5,100,87.45179829177115,67.21735746541346,125.11523777739978,4.941762118988554,3.798346030036397,7.070063219212021
44.889765590087485,0.9791829554139688,4.303158665481434,0.96,0.7998482682682684,5,100,89.77953118017497,69.0065036773852,128.44547065429558,8.606317330962868,6.615003005038812,12.312856456749346
49.77152312620893,0.9744999216611316,5.293259588113747,0.98,0.8333997197197199,6,100,99.54304625241788,76.51095407805416,127.9224909082151,10.586519176227494,8.137029285650451,13.60470624574353
47.89724288303295,0.9850244272469002,3.8827653347414746,0.98,0.8333212812812812,6,100,95.7944857660659,73.62972881895558,123.10522628966716,7.765530669482949,5.968756058940675,9.979461789278616
51.66660543749494,0.9828846614896354,4.482432980803812,0.98,0.8333194994994997,6,100,103.33321087498987,79.42415718267412,132.7932208860997,8.964865961607623,6.890591294194105,11.520724225769438
46.71248309797307,0.9888920474511176,3.254902080341891,0.97,0.8333576976976976,6,100,93.42496619594614,71.80846445301722,120.06016330358118,6.509804160683782,5.003577305964802,8.365731157630758
54.07310605541638,0.9412364920607474,8.882765636899743,0.98,0.8332680280280281,6,100,108.14621211083276,83.12353479263197,138.9783953408988,17.765531273799485,13.65497439183394,22.8304346552688
54.854641359010216,0.9874671816961256,4.062925179913076,0.98,0.8571584784784783,7,100,109.70928271802045,84.32494491568602,129.8184086619934,8.125850359826153,6.245705623165991,9.615275358689829
53.51449365860033,0.9773018431771396,5.361851308430847,0.99,0.8571177977977976,7,100,107.02898731720066,82.26481147544824,126.64682942040083,10.723702616861694,8.242471466915601,12.689300068286498
52.75865005456294,0.9798790634954192,4.970429739610467,0.99,0.8570067067067065,7,100,105.51730010912588,81.10289575243428,124.85805801578454,9.940859479220936,7.64076117564654,11.76296596197671
54.6083929145547,0.9918865060113596,3.2470933372846504,0.99,0.8571084484484486,7,100,109.2167858291094,83.94640107691795,129.2356397220693,6.494186674569301,4.991573365881537,7.684536429003839
53.24531671561553,0.9969046347679386,1.95062131528748,0.99,0.8571376376376376,7,100,106.49063343123106,81.8510209496619,126.00979814062111,3.90124263057496,2.9985800816098473,4.616319581701013
62.406270500501456,0.9831466838117816,5.371853531060811,1.0,0.8750487087087089,8,100,124.81254100100293,95.93363828426168,138.2060955151708,10.743707062121622,8.257847319376035,11.896607444300528
63.035377795785855,0.9793424135188272,6.018929779155666,0.99,0.8749409409409412,8,100,126.07075559157173,96.90072943109313,139.59932831444004,12.037859558311332,9.252561123441128,13.329634623020931
58.43824801318945,0.9933116080020524,3.1526640871261886,0.99,0.8750692692692693,8,100,116.8764960263789,89.83382121542165,129.41843859400643,6.305328174252377,4.8464126079079755,6.98194893651127
58.76395494150114,0.9910274557759676,3.676109049876424,1.0,0.874965805805806,8,100,117.52790988300228,90.334512097872,130.1397552579118,7.352218099752848,5.6510750130711935,8.141179955102787
61.42376967097323,0.9820928869142406,5.452998522588434,1.0,0.8750074274274274,8,100,122.84753934194649,94.42329519793368,136.03023077593085,10.905997045176868,8.38258693613823,12.0763126623772
68.23449263284229,0.9860198557681116,5.341698490030138,1.0,0.8888097297297295,9,100,136.46898526568458,104.89303530318496,143.01289652864904,10.683396980060277,8.211491676337562,11.195683355520828
65.36138128513747,0.992072208113424,3.841387410606979,1.0,0.8889124324324327,9,100,130.72276257027494,100.47636334745728,136.99113304759652,7.682774821213958,5.905148110972684,8.051176451705189
63.387052917633454,0.987775231357807,4.636115288176945,1.0,0.888921921921922,9,100,126.77410583526692,97.44133975217665,132.85313175762244,9.27223057635389,7.126838433591843,9.716849212473132
64.04605265615005,0.9906630215233716,4.087850261539139,1.0,0.8888786786786784,9,100,128.0921053123001,98.4543828652684,134.23433146733524,8.175700523078278,6.284021544719118,8.567738747964599
65.29533033766455,0.9762988926014788,6.688634314655532,1.0,0.8888712912912914,9,100,130.5906606753291,100.37482695291902,136.8526966505181,13.377268629311065,10.282060116902969,14.018730560610864
68.24863015365968,0.9856381971543052,5.4162919380876575,1.0,0.9000869469469469,10,100,136.49726030731935,104.91476811620927,136.49726030731935,10.832583876175317,8.326159975002652,10.832583876175317
65.55951722796716,0.984886472558038,5.339345060576028,1.0,0.9000190390390392,10,100,131.11903445593433,100.78094655228736,131.11903445593433,10.678690121152057,8.207873882033121,10.678690121152057
66.81230859775698,0.9824591867054286,5.869302465720015,1.0,0.8999348348348346,10,100,133.62461719551396,102.7067920346591,133.62461719551396,11.73860493144003,9.022547497415095,11.73860493144003
69.02111203202632,0.9839277978298896,5.799632017028272,1.0,0.9000435235235236,10,100,138.04222406405265,106.10226091951304,138.04222406405265,11.599264034056544,8.91544704788828,11.599264034056544
67.74979189768972,0.9810821118905158,6.1852039077060885,1.0,0.8999534534534537,10,100,135.49958379537944,104.14793221291347,135.49958379537944,12.370407815412175,9.508164959024588,12.370407815412175
71.56424016177252,0.9928735212260515,3.986107496892244,1.0,0.909127967967968,11,100,143.12848032354503,110.01166829401144,137.4394907544397,7.972214993784489,6.127618133597193,7.655339918748537
69.20349467923282,0.9760017502702468,7.134358366628989,1.0,0.9090902502502504,11,100,138.40698935846564,106.38262747188205,132.90566693142907,14.268716733257978,10.967246551433991,13.701571882166665
66.56185519336071,0.9824779725054926,5.84411285678792,1.0,0.9090822222222223,11,100,133.12371038672143,102.32178414824456,127.8323847324654,11.68822571357584,8.98382493296071,11.223648754360106
64.8120056341574,0.984829530576565,5.2885528401311355,1.0,0.9090935335335336,11,100,129.6240112683148,99.63183915845164,124.47178966752608,10.577105680262273,8.129793867561247,10.156692889248813
67.57454854627433,0.9813415336628952,6.125949932935575,1.0,0.9090787587587588,11,100,135.14909709254866,103.87854049711994,129.77726751750194,12.25189986587115,9.41707716709359,11.764918306498036
73.81216296753124,0.978104704382851,7.260609391491882,1.0,0.916680880880881,12,100,147.62432593506247,113.46727318129382,136.79289412757987,14.521218782983764,11.161325128075047,13.4557738435189
71.95599041221057,0.9850933727806482,5.819428819153657,1.0,0.9166372372372372,12,100,143.91198082442114,110.61388384898504,133.35292968765157,11.638857638307314,8.945879554734953,10.78489612466235
66.20199463964524,0.990431349630846,4.278057692558857,1.0,0.9166625425425424,12,100,132.40398927929047,101.76859082462433,122.6892978025745,8.556115385117714,6.576416695720452,7.928339578225146
72.139930303142,0.9844643907274228,5.958024241854289,1.0,0.916673953953954,12,100,144.279860606284,110.89664426426286,133.69381754426524,11.916048483708575,9.158934477623028,11.04174903645677
74.96216583007583,0.9808688954835068,6.882862204888741,1.0,0.9166931131131132,12,100,149.9243316601517,115.23510769145466,138.92414477107715,13.765724409777482,10.580635692993487,12.7557112951998
75.92197769799007,0.9926601369175952,4.292137332750573,1.0,0.9230204004004005,13,100,151.84395539598015,116.71057231734808,136.31209799091704,8.584274665501146,6.598060532124902,7.70620395348129
70.63589818502919,0.9943239788184532,3.508697501687618,1.0,0.9230437637637636,13,100,141.27179637005838,108.58458055608492,126.82134695404596,7.017395003375236,5.393722686458052,6.299597720874309
