fraction_allowed_subs,nseq,rep,sample,dist,dist_var,dim,dim_ci
0.070,1000,7,0,0.06404670194194194,0.00011840158328257284,7.281197176375602,0.5370537787080595
0.070,10000,7,0,0.06400176092409246,0.00011771239582751049,7.161726397367505,0.6992014822878316
0.070,100,8,0,0.0685017595959596,0.0001208004862169534,9.152922621295751,0.6322220873243583
0.070,1000,8,0,0.06813367345345346,0.0001231881136074414,7.558118105557474,0.603080873288571
0.070,10000,8,0,0.06832083191899196,0.00012326659539993418,7.286693723082681,0.6392722768504957
0.070,100,9,0,0.05341950303030303,0.00010558150250049588,6.6786095492699165,0.48609071120854025
0.070,1000,9,0,0.053976779379379385,0.00010115609952429952,6.865302785431931,0.5207793263644008
0.070,10000,9,0,0.05405425068186811,0.00010141528713495174,6.483965666413685,0.5719029013457354
0.126,100,0,0,0.2277299151515152,0.0004902437098513867,14.158812202475529,0.6825330078904762
0.126,1000,0,0,0.22805814306306307,0.0005097902706542876,10.137657576176188,0.9864328351910969
0.126,10000,0,0,0.22840686334873492,0.000495512036428742,10.014909750789805,1.2021567213174058
0.126,100,1,0,0.2304484282828283,0.0004963408678731395,11.94661250565322,0.6098458754117039
0.126,1000,1,0,0.2321793011411412,0.0005096460730259106,10.418790338686161,1.0941858144957937
0.126,10000,1,0,0.2311078912159214,0.0005070650703145699,9.927190892742543,1.0709632840809051
0.126,100,2,0,0.24130835151515154,0.00048336864564613424,12.719859926979316,0.9658789253781058
0.126,1000,2,0,0.24054232802802794,0.0005204621374425481,10.383356525911218,1.160659669442891
0.126,10000,2,0,0.24082458952375138,0.0005166070442523036,10.028250977541948,1.1750821578591584
0.126,100,3,0,0.23070364040404043,0.0004542032410908928,12.29230017557768,0.8805372372264918
0.126,1000,3,0,0.23066491685685683,0.0004491855636697638,10.875076017392265,1.1081652212823987
0.126,10000,3,0,0.2305343046614661,0.00045171283220022643,10.439141591950744,1.3076045918303745
0.126,100,4,0,0.20904850303030303,0.0004267633747489807,13.958645977805736,0.6967470009156231
0.126,1000,4,0,0.2096164071471471,0.0004259635767436607,10.567337235278005,0.9991091350453052
0.126,10000,4,0,0.20965379403200313,0.00042686802571171396,10.06429503732771,1.1391206493604369
0.126,100,5,0,0.24163771717171714,0.0005034300289705133,11.116666477598047,1.1522427743315007
0.126,1000,5,0,0.24102123523523517,0.0005072657766071271,10.585232765630336,1.0351617977590684
0.126,10000,5,0,0.24144198621342153,0.0005121139804816103,10.174029534412004,1.0908626908711694
0.126,100,6,0,0.2497132060606061,0.0005179182055393574,12.298905667055093,0.7217732797861955
0.126,1000,6,0,0.2504832911311311,0.0005350362819152028,10.330221399805035,1.030631521695434
0.126,10000,6,0,0.2505833305332535,0.0005357608546477168,9.973981242909511,1.1703574513791541
0.126,100,7,0,0.2119993272727273,0.00042039213439592284,11.257732350461668,1.3214153189681668
0.126,1000,7,0,0.21326262696696688,0.00039076049933347884,10.856964664708547,1.1908225098903864
0.126,10000,7,0,0.21346829469626943,0.0003879662608824557,10.579418157081975,1.4565075734516897
0.126,100,8,0,0.21041953535353536,0.0004911150143699621,10.171987022554353,0.8840597050088306
0.126,1000,8,0,0.20795553723723723,0.00047808013996262746,9.808484272067206,0.9988452912647476
0.126,10000,8,0,0.20845038285328493,0.00046836723488883535,9.574494052450712,1.0367978422103734
0.126,100,9,0,0.21907808888888883,0.0004707050188931089,11.94813918025909,0.6719206659992437
0.126,1000,9,0,0.22055668780780782,0.00047423677987703047,10.303690690275218,1.0010622395851254
0.126,10000,9,0,0.22038877970957108,0.0004796733079957571,9.720911740256904,0.9081309773432422
0.182,100,0,0,0.35187208282828286,0.0008965129654194022,12.047439133032276,0.7743365829766473
0.182,1000,0,0,0.35386723029029027,0.0008698091976017811,11.022212057319386,1.2190529711009157
0.182,10000,0,0,0.35432033049365014,0.0008905248973653603,10.286704974378358,1.0992058079248106
0.182,100,1,0,0.34586054343434347,0.0008803439774622546,11.641397272098862,1.0064961485190622
0.182,1000,1,0,0.34480737713713716,0.0009125213734284979,10.579282700495053,0.9165655924840691
0.182,10000,1,0,0.34531064311131093,0.0008764611370088033,10.261620961909488,1.0575073145252536
0.182,100,2,0,0.3737811353535354,0.001072043220407942,12.448749284107933,0.8032288751981245
0.182,1000,2,0,0.3696129504304304,0.0009577064558455109,10.69059424057365,1.170460242388171
0.182,10000,2,0,0.37016869040344064,0.0009686119819824217,10.362284162083899,1.3215806423077345
0.182,100,3,0,0.36025861414141414,0.0007247083629682848,15.105274321661298,1.6244775965588905
0.182,1000,3,0,0.355683916096096,0.0009235867841839111,10.634668214587833,1.2993956464035505
0.182,10000,3,0,0.35672815163016275,0.0009059819081454156,10.51412416152433,1.0720788341832206
0.182,100,4,0,0.3557326666666667,0.0007904782148282827,12.856819807343822,1.0423838332596096
0.182,1000,4,0,0.350209828128128,0.0008129304508411305,11.23094958191721,1.164645601637427
0.182,10000,4,0,0.34950147372497253,0.0008377063220211119,10.335163205330124,1.1053595426566625
0.182,100,5,0,0.3393562626262627,0.0008141288194057749,11.82494316907452,0.8823796751407805
0.182,1000,5,0,0.3398089539939939,0.0007460863970472124,11.111479648567265,1.1077429122226765
0.182,10000,5,0,0.33989314205000537,0.0007600515419158649,10.728429912464694,1.1700841394329176
0.182,100,6,0,0.35213811717171717,0.0008091082288994019,12.70719762730651,1.0788660659935885
0.182,1000,6,0,0.3535950946946947,0.0007807636623904323,11.052123920390695,1.1037100613026773
0.182,10000,6,0,0.3524329205544544,0.0007888085038775014,10.623222058594498,1.158978377816888
0.182,100,7,0,0.34856635555555554,0.0008117394768998428,12.40389200575169,0.9696673562431899
