mean_dist,max_dist,dim,dim_r^2,dim_ci,number_of_samplings,number_of_syn_subs,num_of_attempts,length_scale,rep,type,n_seq_from_dim_log10,n_seq_from_dim_log20,n_seq_from_dim_log10_ci,n_seq_from_dim_log20_ci
0.9367773773773773,0.9933333333333333,159.84299473464742,0.9859325594269883,12.55278112009989,2566177,848332.0,3571913.0,6,7.0,starlike,395.4861372711199,303.9792614998729,31.058295206740503,23.87208235801657
0.9370346079412747,0.99,164.6937626871118,0.9748885818020122,17.37791580157209,2567507,847002.0,3571350.0,6,8.0,starlike,407.2475638468742,313.0193502103195,42.97135337402888,33.02871841328949
0.9370318518518516,0.99,161.96837239005143,0.9862293549996074,12.582901738974163,2565953,848556.0,3571869.0,6,9.0,starlike,400.50833741291154,307.83943394672616,31.11445142617313,23.91524525173907
0.9368346146146145,0.99,166.52583320888417,0.9684937683761884,19.746668668510342,3417162,1135499.0,4759919.0,8,0.0,starlike,411.77782804519074,316.50140997328793,48.82870230258908,37.5308044129062
0.9368067667667668,0.99,164.02220188950452,0.962897357927584,21.167884978493536,3413491,1139170.0,4760264.0,8,1.0,starlike,405.58695755348214,311.74297203385436,52.34302409897483,40.231988711575816
0.9369952619285954,0.9933333333333333,159.74946000635308,0.9868495050359123,12.124040908364638,3415712,1136949.0,4760016.0,8,2.0,starlike,395.2547121251181,303.80138309063324,29.99749920180164,23.056731437227473
0.9369795328661994,0.99,157.9841078294241,0.9930562840894059,8.685300528460068,3416034,1136627.0,4757964.0,8,3.0,starlike,390.65622152483434,300.2668830286751,21.476632896007825,16.50740795184143
0.9368489356022691,0.99,159.58733026123474,0.9680978005527098,19.046339182668387,3415258,1137403.0,4759924.0,8,4.0,starlike,394.62060013278415,303.3139907980287,47.09695804982638,36.199748050997414
0.9368951351351353,0.99,172.38380459211422,0.9835226996183108,14.669310646371427,3415128,1137533.0,4758577.0,8,5.0,starlike,426.2631645629885,327.6351552105798,36.27363250785259,27.8807042333719
0.9370334334334335,0.99,155.4798396865544,0.970955015409812,17.679603183160904,3413812,1138849.0,4759812.0,8,6.0,starlike,384.46377632373367,295.5072347332948,43.71735279253024,33.602109819319786
0.9370676810143478,0.99,163.94258423505477,0.9769195493352314,16.567116532960306,3416647,1136014.0,4759396.0,8,7.0,starlike,405.390082484962,311.5916495669041,40.96644425346741,31.48770158259123
0.9369374107440773,0.99,162.83552756151332,0.980077884585134,15.263319848768692,3414066,1138595.0,4758671.0,8,8.0,starlike,402.6526009557027,309.4875616224427,37.7424725940342,29.009686724995383
0.936902889556223,0.9866666666666667,160.13896121198198,0.9802780684914105,14.933427414274675,3414883,1137778.0,4760636.0,8,9.0,starlike,395.75008746075997,304.1821393662709,36.904855386597326,28.36587589032712
0.9367822489155821,0.9866666666666667,168.5538857312098,0.9675982761189149,20.278587112799055,4264791,1426045.0,5947731.0,10,0.0,starlike,416.54582067431426,320.16619298752596,50.114304243846924,38.518946074161086
0.9367619619619622,0.99,167.42264274346198,0.9739175490097357,18.0131516640295,4264389,1426447.0,5948426.0,10,1.0,starlike,413.99541960562715,318.2058991609524,44.542136949758024,34.23605689200573
0.9369112512512512,0.9866666666666667,167.2871730699611,0.9839849968209908,14.031184229185765,4262648,1428188.0,5947529.0,10,2.0,starlike,413.415404174277,317.76008666371314,34.67514928192769,26.65207520002735
0.9368503303303302,0.99,157.32630730745254,0.9900950509764626,10.345498812271998,4264993,1425843.0,5948045.0,10,3.0,starlike,389.02964104176493,299.0166578313388,25.581898909449144,19.662804850547207
0.9368424624624625,0.99,162.8833460017288,0.9876272861562985,11.986021016957316,4264973,1425863.0,5948060.0,10,4.0,starlike,402.77084431214183,309.5784460423509,29.638510771332857,22.780805108345586
0.9369488621955291,0.99,166.68971499887513,0.9832937891852354,14.284615113392451,4263874,1426962.0,5947121.0,10,5.0,starlike,412.18306779831653,316.81288607643415,35.3223741476553,27.149546332810345
0.936880987654321,0.9933333333333333,154.77468779795035,0.9753174360176624,16.187675380191923,4262703,1428133.0,5948384.0,10,6.0,starlike,382.9460498170135,294.34067707376477,40.05180970325763,30.784693540303177
0.9371351885218553,0.99,165.0154942520457,0.9780226576272228,16.262985015270015,4264077,1426759.0,5947036.0,10,7.0,starlike,408.0431276490134,313.63083788146514,40.21440108165811,30.909664816094168
0.9368452385719053,0.99,153.86447552534509,0.9746335707752065,16.319609194125253,4264020,1426816.0,5947820.0,10,8.0,starlike,380.4693741761074,292.43705021722786,40.354418885109695,31.01728555037257
0.9369519652986317,0.99,152.54476845651715,0.981209432565723,13.878700911567806,4261964,1428872.0,5947143.0,10,9.0,starlike,377.2060600104536,289.9287958522019,34.31864718722397,26.378059922983887
0.9500131865198531,1.0,184.03780338117153,0.9843809083816957,15.241080065766184,300000,,,0,,random,455.8839544274182,350.40233964379706,37.754003375793566,29.018549535074932
0.9499964831498167,0.9966666666666667,179.1020823303441,0.9741555651586429,19.179284679708964,300000,,,0,,random,443.3978649941428,340.80525927294593,47.481602494227616,36.49539415115127
0.9500080947614278,0.9966666666666667,179.84634160180562,0.9742692163498574,19.21547093515822,300000,,,0,,random,445.2404062291434,342.22147660931887,47.571187764256685,36.564251341475575
0.9500093693693697,0.9966666666666667,177.43243013296402,0.9790938942092962,17.045895037960776,300000,,,0,,random,439.2643551545664,337.6281535541289,42.20003122468185,32.43586340462892
0.9500125191858527,1.0,189.67070709519098,0.9756879455012079,19.684211934055,300000,,,0,,random,469.8373399432051,361.12721575141194,48.760179764254076,37.47813649705232
0.9499883483483481,0.9933333333333333,177.7445536503974,0.9847420848946504,14.546049406179474,300000,,,0,,random,439.77846549278775,338.0233099609257,35.99007201882601,27.662753463619
0.9500161027694363,0.9966666666666667,183.70584984328198,0.9855006040616718,14.649806949030395,300000,,,0,,random,454.79527958366714,349.5655604401051,36.268104978229566,27.876455653676242
0.950008742075409,0.9966666666666667,198.02287478500412,0.9812023365671453,18.019818706943603,300000,,,0,,random,490.23952573441085,376.8087802496951,44.61114599160985,34.28909874506201
0.9499883016349681,0.9966666666666667,179.01925881854842,0.9728781747381808,19.651349950356554,300000,,,0,,random,443.1928212122744,340.6476581549457,48.65028088377843,37.393665823169385
0.9499940206873541,0.9966666666666667,183.55913718994208,0.9851978222710432,14.792429281626612,300000,,,0,,random,454.4320672948309,349.2863875616575,36.62119097784964,28.147845245612498
0.9369039572906238,0.9933333333333333,168.60496335114857,0.9808640309863037,15.482945626866186,300000,,,0,,random_codon,417.16514252739273,320.6422172568683,38.30815588580065,29.444483227498583
0.9368181381381382,0.99,165.4391779692661,0.9726645172537094,18.2340276637843,300000,,,0,,random_codon,409.09079429324083,314.43609728956415,45.088309502651086,34.655857015533485
0.9367012812812816,0.99,157.57359512745847,0.9896175960304945,10.61111714967406,300000,,,0,,random_codon,389.6411235935222,299.4866566428921,26.238708366317006,20.167642908898554
0.9367215281948614,0.9933333333333333,166.89085110459126,0.9882233937690847,11.977810824380969,300000,,,0,,random_codon,412.92405812850836,317.3824273880576,29.63569434971201,22.778640345326874
0.9368375909242577,0.99,172.8785182252754,0.9809767955422972,15.827630772256832,300000,,,0,,random_codon,427.48647088995295,328.57541510546423,39.13787606950965,30.08222423767841
0.9369324524524526,0.99,161.99842606340982,0.9789474168157211,15.61874797450004,300000,,,0,,random_codon,400.5826528275342,307.8965543935032,38.62135978420512,29.685218567535554
0.9367275942609276,0.99,168.22700005658726,0.9877209566767869,12.331708221763309,300000,,,0,,random_codon,415.98439933921316,319.7346723177703,30.493311036463314,23.437823215521668
0.9368479612946279,0.99,159.46742377589513,0.9664113428953811,19.54563109793447,300000,,,0,,random_codon,394.32410059784564,303.08609479568696,48.331585353392526,37.14870949514617
0.9369358958958954,0.99,158.74336464840746,0.9951207026497287,7.3080035818180065,300000,,,0,,random_codon,392.53367872066354,301.70993753324944,18.070912988573763,13.889697431112081
0.9370306706706707,0.9933333333333333,170.982633063751,0.9640295371822508,21.71412091030933,300000,,,0,,random_codon,423.0480116009152,325.16391859590635,53.725431116405645,41.29453686345398
